ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPairNorm,beliefOtherPairNorm,beliefPair,beliefOtherPair,lik,corrLik,rewardPE,update2,fitCBCsimpleRW_CBCdriftDiffusionLR_startBelief,fitCBCsimpleRW_CBCdriftDiffusionLR_alpha1,fitCBCsimpleRW_CBCdriftDiffusionLR_nonDecisionTime,fitCBCsimpleRW_CBCdriftDiffusionLR_weight,fitCBCsimpleRW_CBCdriftDiffusionLR_startingBoundary,fitCBCsimpleRW_CBCdriftDiffusionLR_startingPoint,fit_CBCsimpleRW_CBCdriftDiffusionLR_NLL
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,1,3,1,z,0,1,3,aud,B,27,1,3B,1B,0,1,b,1.4320901000001,1,0,0,0,3B,1B,B31,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.444187719214926,0.499754415117891,-0.5,-0.492651573150482,0.5,0.985303146300964,0.933416715938197,0.202352556786765,1.84103706009879,0.5,61.103911581731
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,2,2,3,b,1,0,0,aud,C,63,1,2C,3C,1,0,b,1.35534309999912,1,0,1,1,2C,3C,C23,2.83321334405622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.00734842684951781,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.490899117647539,0.500488590727023,0.5,0.492651573150482,0.5,0.985303146300964,0.933416715938197,0.202352556786765,1.84103706009879,0.5,61.103911581731
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,3,2,3,z,0,1,1,aud,D,63,1,2D,3D,0,1,z,1.11205079999945,0,1,1,1,3D,2D,D23,2.89037175789616,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.00734842684951781,0.5,0.5,0.992651573150482,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.454179376862288,0.500315020099337,0.5,0.492651573150482,0.5,0.985303146300964,0.933416715938197,0.202352556786765,1.84103706009879,0.5,61.103911581731
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,4,1,0,b,1,0,3,aud,B,63,0,1B,0B,0,1,b,1.37004629999956,1,0,1,0,1B,0B,B10,2.94443897916644,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.00734842684951781,0.5,0.5,0.992651573150482,0.5,0.5,0.5,0.5,0.992651573150482,0.5,0.5,0.5,0.5,0.48155866707009,0.499818316687146,-0.5,-0.492651573150482,0.5,0.985303146300964,0.933416715938197,0.202352556786765,1.84103706009879,0.5,61.103911581731
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,5,3,0,z,0,1,2,aud,A,9,1,3A,0A,0,1,b,2.22617459999947,1,0,0,0,3A,0A,A30,2.99573227355399,0.5,0.5,0.5,0.5,0.5,0.00734842684951781,0.5,0.00734842684951781,0.5,0.5,0.992651573150482,0.5,0.5,0.5,0.5,0.992651573150482,0.5,0.5,0.5,0.5,0.141285744716472,0.50057115851054,-0.5,-0.492651573150482,0.5,0.985303146300964,0.933416715938197,0.202352556786765,1.84103706009879,0.5,61.103911581731
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,6,2,3,z,0,1,1,aud,D,63,1,2D,3D,0,1,z,2.96865089999937,0,1,1,1,3D,2D,D23,2.35137525716348,0.5,0.5,0.5,0.00734842684951781,0.5,0.00734842684951781,0.5,0.00734842684951781,0.5,0.5,0.992651573150482,0.5,0.5,0.5,0.5,0.992651573150482,0.665025643630503,0.334974356369497,0.992651573150482,0.5,0.0506943719754498,0.530838244202043,0.00734842684951786,0.00724042809519243,0.5,0.985303146300964,0.933416715938197,0.202352556786765,1.84103706009879,0.5,61.103911581731
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,7,2,0,b,1,0,0,aud,C,27,1,2C,0C,1,0,b,2.40187199999946,1,0,1,1,2C,0C,C20,3.09104245335832,0.5,0.5,0.5,0.00734842684951781,0.5,0.00734842684951781,0.5,0.00734842684951781,0.5,0.5,0.992651573150482,0.5,0.5,0.5,0.5,0.999892001245675,0.665025643630503,0.334974356369497,0.992651573150482,0.5,0.115711675361244,0.530176908045331,0.00734842684951786,0.00724042809519243,0.5,0.985303146300964,0.933416715938197,0.202352556786765,1.84103706009879,0.5,61.103911581731
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,8,1,0,z,0,1,2,aud,A,63,1,1A,0A,0,1,b,2.73772019999979,1,0,0,0,1A,0A,A10,3.13549421592915,0.5,0.5,0.5,0.00734842684951781,0.5,0.00734842684951781,0.5,0.00734842684951781,0.5,0.5,0.999892001245675,0.5,0.5,0.5,0.5,0.999892001245675,0.5,0.5,0.5,0.5,0.0669878807855398,0.499824842865929,-0.5,-0.492651573150482,0.5,0.985303146300964,0.933416715938197,0.202352556786765,1.84103706009879,0.5,61.103911581731
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,9,0,1,z,0,1,3,aud,B,63,1,0B,1B,0,1,z,2.2988179999993,0,1,1,1,1B,0B,B01,3.17805383034795,0.5,0.00734842684951781,0.5,0.00734842684951781,0.5,0.00734842684951781,0.5,0.00734842684951781,0.5,0.5,0.999892001245675,0.5,0.5,0.5,0.5,0.999892001245675,0.0144839846949942,0.985516015305006,0.00734842684951781,0.5,0.103194824585776,0.410526059455838,0.992651573150482,0.978062718205772,0.5,0.985303146300964,0.933416715938197,0.202352556786765,1.84103706009879,0.5,61.103911581731
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,10,3,1,b,1,0,1,aud,D,27,1,3D,1D,1,0,b,2.15811519999897,1,0,1,1,3D,1D,D31,3.2188758248682,0.5,0.00734842684951781,0.5,0.00734842684951781,0.5,0.98541114505529,0.5,0.00734842684951781,0.5,0.5,0.999892001245675,0.5,0.5,0.5,0.5,0.999892001245675,0.666642665215399,0.333357334784601,0.999892001245675,0.5,0.165503292765791,0.531527776110011,0.000107998754325433,0.000106411512433435,0.5,0.985303146300964,0.933416715938197,0.202352556786765,1.84103706009879,0.5,61.103911581731
